,USPS,ST,NAME,ZCTA5,LAT,LON
218,Vlaanderen,VLG,Schepdaal,1703,50.8384,4.1961
219,Vlaanderen,VLG,Mollem,1730,50.9312,4.2263
220,Vlaanderen,VLG,Bekkerzeel,1730,50.8854,4.2378
221,Vlaanderen,VLG,Asse,1730,50.9101,4.1984
222,Vlaanderen,VLG,Kobbegem,1730,50.9082,4.2525
223,Vlaanderen,VLG,Zellik,1731,50.8841,4.2733
224,Vlaanderen,VLG,Relegem,1731,50.8991,4.2769
225,Vlaanderen,VLG,Ternat,1740,50.8665,4.1668
226,Vlaanderen,VLG,Wambeek,1741,50.8528,4.1617
227,Vlaanderen,VLG,Sint-Katherina-Lombeek,1742,50.8731,4.1536
228,Vlaanderen,VLG,Mazenzele,1745,50.9425,4.1722
229,Vlaanderen,VLG,Opwijk,1745,50.9672,4.1844
230,Vlaanderen,VLG,Sint-Martens-Lennik,1750,50.8116,4.1697
231,Vlaanderen,VLG,Gaasbeek,1750,50.7995,4.1893
232,Vlaanderen,VLG,Lennik,1750,50.809,4.1622
233,Vlaanderen,VLG,Sint-Kwintens-Lennik,1750,50.8038,4.1549
234,Vlaanderen,VLG,Oetingen,1755,50.7732,4.0635
235,Vlaanderen,VLG,Leerbeek,1755,50.7779,4.1194
236,Vlaanderen,VLG,Gooik,1755,50.7944,4.1138
237,Vlaanderen,VLG,Kester,1755,50.764,4.1206
238,Vlaanderen,VLG,Strijtem,1760,50.8416,4.117
239,Vlaanderen,VLG,Onze-Lieve-Vrouw-Lombeek,1760,50.82,4.1103
240,Vlaanderen,VLG,Pamel,1760,50.8453,4.0713
241,Vlaanderen,VLG,Roosdaal,1760,50.8333,4.0833
242,Vlaanderen,VLG,Borchtlombeek,1761,50.8479,4.1388
243,Vlaanderen,VLG,Liedekerke,1770,50.8689,4.0874
244,Vlaanderen,VLG,Wemmel,1780,50.9081,4.3061
245,Vlaanderen,VLG,Merchtem,1785,50.9513,4.232
246,Vlaanderen,VLG,Hamme,1785,50.9209,4.283
247,Vlaanderen,VLG,Brussegem,1785,50.9256,4.2668
248,Vlaanderen,VLG,Teralfene,1790,50.8919,4.099
249,Vlaanderen,VLG,Affligem,1790,50.9094,4.1116
250,Vlaanderen,VLG,Essene,1790,50.9016,4.1374
251,Vlaanderen,VLG,Hekelgem,1790,50.9057,4.1077
252,Vlaanderen,VLG,Vilvoorde,1800,50.9281,4.4294
253,Vlaanderen,VLG,Peutie,1800,50.93,4.4519
254,Vlaanderen,VLG,Steenokkerzeel,1820,50.9185,4.5099
255,Vlaanderen,VLG,Perk,1820,50.9357,4.4962
256,Vlaanderen,VLG,Melsbroek,1820,50.9156,4.4798
257,Vlaanderen,VLG,Machelen,1830,50.9106,4.4417
258,Vlaanderen,VLG,Diegem,1831,50.8973,4.4335
259,Vlaanderen,VLG,Londerzeel,1840,51.0047,4.303
260,Vlaanderen,VLG,Malderen,1840,51.0208,4.2464
261,Vlaanderen,VLG,Steenhuffel,1840,50.9954,4.2679
262,Vlaanderen,VLG,Grimbergen,1850,50.9341,4.3721
263,Vlaanderen,VLG,Humbeek,1851,50.968,4.3796
264,Vlaanderen,VLG,Beigem,1852,50.9491,4.3691
265,Vlaanderen,VLG,Strombeek-Bever,1853,50.9104,4.3558
266,Vlaanderen,VLG,Meise,1860,50.9393,4.3266
267,Vlaanderen,VLG,Wolvertem,1861,50.9517,4.3096
268,Vlaanderen,VLG,Ramsdonk,1880,51.015,4.3352
269,Vlaanderen,VLG,Kapelle-Op-Den-Bos,1880,51.0097,4.363
270,Vlaanderen,VLG,Nieuwenrode,1880,50.9796,4.3528
271,Vlaanderen,VLG,Nederokkerzeel,1910,50.9194,4.5639
272,Vlaanderen,VLG,Buken,1910,50.9397,4.6169
273,Vlaanderen,VLG,Berg,1910,51.0079,4.3198
274,Vlaanderen,VLG,Kampenhout,1910,50.9421,4.551
275,Vlaanderen,VLG,Zaventem,1930,50.8837,4.473
276,Vlaanderen,VLG,Nossegem,1930,50.8818,4.5082
277,Vlaanderen,VLG,Sint-Stevens-Woluwe,1932,50.8684,4.452
278,Vlaanderen,VLG,Sterrebeek,1933,50.8617,4.4938
279,Vlaanderen,VLG,Kraainem,1950,50.8616,4.4695
280,Vlaanderen,VLG,Wezembeek-Oppem,1970,50.8395,4.4943
281,Vlaanderen,VLG,Eppegem,1980,50.9624,4.4551
282,Vlaanderen,VLG,Zemst,1980,50.9832,4.4608
283,Vlaanderen,VLG,Hofstade,1981,50.9913,4.4923
284,Vlaanderen,VLG,Weerde,1982,50.9735,4.4749
285,Vlaanderen,VLG,Elewijt,1982,50.9604,4.4968
286,Vlaanderen,VLG,Leuven,3000,50.8796,4.7009
287,Vlaanderen,VLG,Heverlee,3001,50.8643,4.696
288,Vlaanderen,VLG,Kessel Lo,3010,50.8855,4.7372
289,Vlaanderen,VLG,Wilsele,3012,50.8919,4.6977
290,Vlaanderen,VLG,Wijgmaal,3018,50.9267,4.7021
291,Vlaanderen,VLG,Winksele,3020,50.8986,4.6461
292,Vlaanderen,VLG,Veltem-Beisem,3020,50.9081,4.6191
293,Vlaanderen,VLG,Herent,3020,50.9086,4.6706
294,Vlaanderen,VLG,Huldenberg,3040,50.7894,4.5831
295,Vlaanderen,VLG,Sint-Agatha-Rode,3040,50.786,4.631
296,Vlaanderen,VLG,Loonbeek,3040,50.8094,4.6097
297,Vlaanderen,VLG,Ottenburg,3040,50.7516,4.6164
298,Vlaanderen,VLG,Neerijse,3040,50.8172,4.6236
299,Vlaanderen,VLG,Oud-Heverlee,3050,50.8352,4.6642
300,Vlaanderen,VLG,Sint-Joris-Weert,3051,50.8023,4.6526
301,Vlaanderen,VLG,Blanden,3052,50.8262,4.7102
302,Vlaanderen,VLG,Haasrode,3053,50.8317,4.7295
303,Vlaanderen,VLG,Vaalbeek,3054,50.8262,4.6898
304,Vlaanderen,VLG,Korbeek-Dijle,3060,50.8381,4.6379
305,Vlaanderen,VLG,Bertem,3060,50.864,4.6292
306,Vlaanderen,VLG,Leefdaal,3061,50.8476,4.5894
307,Vlaanderen,VLG,Kortenberg,3070,50.8898,4.5435
308,Vlaanderen,VLG,Erps-Kwerps,3071,50.9012,4.5598
309,Vlaanderen,VLG,Everberg,3078,50.8768,4.5698
310,Vlaanderen,VLG,Meerbeek,3078,50.8821,4.5897
311,Vlaanderen,VLG,Vossem,3080,50.8363,4.5604
312,Vlaanderen,VLG,Duisburg,3080,50.8158,4.5553
313,Vlaanderen,VLG,Tervuren,3080,50.8237,4.5142
314,Vlaanderen,VLG,Overijse,3090,50.7744,4.5346
315,Vlaanderen,VLG,Rotselaar,3110,50.953,4.7167
316,Vlaanderen,VLG,Wezemaal,3111,50.9485,4.7554
317,Vlaanderen,VLG,Werchter,3118,50.9731,4.7012
318,Vlaanderen,VLG,Tremelo,3120,50.9923,4.7081
319,Vlaanderen,VLG,Baal,3128,50.9955,4.7532
320,Vlaanderen,VLG,Betekom,3130,50.9868,4.7819
321,Vlaanderen,VLG,Begijnendijk,3130,51.0194,4.7838
322,Vlaanderen,VLG,Keerbergen,3140,51.003,4.6343
323,Vlaanderen,VLG,Haacht,3150,50.9774,4.6378
324,Vlaanderen,VLG,Tildonk,3150,50.9438,4.6448
325,Vlaanderen,VLG,Wespelaar,3150,50.9608,4.6398
326,Vlaanderen,VLG,Boortmeerbeek,3190,50.9793,4.5744
327,Vlaanderen,VLG,Hever,3191,50.9954,4.5513
328,Vlaanderen,VLG,Gelrode,3200,50.9663,4.8041
329,Vlaanderen,VLG,Aarschot,3200,50.9871,4.8369
330,Vlaanderen,VLG,Langdorp,3201,50.9956,4.8717
331,Vlaanderen,VLG,Rillaar,3202,50.9738,4.8918
332,Vlaanderen,VLG,Linden,3210,50.8949,4.7703
333,Vlaanderen,VLG,Lubbeek,3210,50.8828,4.839
334,Vlaanderen,VLG,Binkom,3211,50.8716,4.8841
335,Vlaanderen,VLG,Pellenberg,3212,50.8724,4.7939
336,Vlaanderen,VLG,Sint-Pieters-Rode,3220,50.9325,4.8225
337,Vlaanderen,VLG,Kortrijk-Dutsel,3220,50.9268,4.808
338,Vlaanderen,VLG,Holsbeek,3220,50.921,4.7575
339,Vlaanderen,VLG,Nieuwrode,3221,50.95,4.8333
340,Vlaanderen,VLG,Scherpenheuvel-Zichem,3270,51.0104,4.9749
341,Vlaanderen,VLG,Scherpenheuvel,3270,50.9807,4.9755
342,Vlaanderen,VLG,Zichem,3271,51.0019,4.9832
343,Vlaanderen,VLG,Averbode,3271,51.0289,4.9807
344,Vlaanderen,VLG,Messelbroek,3272,50.9955,4.9366
345,Vlaanderen,VLG,Testelt,3272,51.0108,4.9531
346,Vlaanderen,VLG,Webbekom,3290,50.9741,5.0403
347,Vlaanderen,VLG,Schaffen,3290,50.9999,5.0867
348,Vlaanderen,VLG,Diest,3290,50.9892,5.0506
349,Vlaanderen,VLG,Deurne,3290,51.0391,5.0965
350,Vlaanderen,VLG,Kaggevinne,3293,50.9804,5.0189
351,Vlaanderen,VLG,Molenstede,3294,51.004,5.013
352,Vlaanderen,VLG,Goetsenhoven,3300,50.7688,4.9516
353,Vlaanderen,VLG,Vissenaken,3300,50.8385,4.9049
354,Vlaanderen,VLG,Oorbeek,3300,50.7991,4.8923
355,Vlaanderen,VLG,Sint-Margriete-Houtem,3300,50.8288,4.958
356,Vlaanderen,VLG,Tienen,3300,50.8074,4.9378
357,Vlaanderen,VLG,Oplinter,3300,50.8302,4.99
358,Vlaanderen,VLG,Kumtich,3300,50.821,4.8872
359,Vlaanderen,VLG,Hakendover,3300,50.7959,4.9823
360,Vlaanderen,VLG,Bost,3300,50.8449,4.8131
361,Vlaanderen,VLG,Meldert,3320,50.7881,4.8378
362,Vlaanderen,VLG,Hoegaarden,3320,50.7756,4.8895
363,Vlaanderen,VLG,Outgaarden,3321,50.7667,4.9193
364,Vlaanderen,VLG,Drieslinter,3350,50.8457,5.0504
365,Vlaanderen,VLG,Linter,3350,50.8416,5.0366
366,Vlaanderen,VLG,Orsmaal-Gussenhoven,3350,50.8053,5.0618
367,Vlaanderen,VLG,Wommersom,3350,50.8127,5.0177
368,Vlaanderen,VLG,Neerhespen,3350,50.7922,5.0489
369,Vlaanderen,VLG,Melkwezer,3350,50.8257,5.0614
370,Vlaanderen,VLG,Neerlinter,3350,50.8397,5.0229
371,Vlaanderen,VLG,Overhespen,3350,50.796,5.0356
372,Vlaanderen,VLG,Bierbeek,3360,50.8288,4.7595
373,Vlaanderen,VLG,Lovenjoel,3360,50.8585,4.7809
374,Vlaanderen,VLG,Korbeek-Lo,3360,50.8603,4.7627
375,Vlaanderen,VLG,Opvelp,3360,50.8102,4.7935
376,Vlaanderen,VLG,Vertrijk,3370,50.8293,4.8345
377,Vlaanderen,VLG,Kerkom,3370,50.8557,4.8742
378,Vlaanderen,VLG,Willebringen,3370,50.8124,4.8439
379,Vlaanderen,VLG,Neervelp,3370,50.8216,4.8094
380,Vlaanderen,VLG,Boutersem,3370,50.8351,4.8345
381,Vlaanderen,VLG,Roosbeek,3370,50.8361,4.8628
382,Vlaanderen,VLG,Bunsbeek,3380,50.8417,4.9452
